	user	text	location	date
290	NischalShetty	"Tether will be launching on a 5th Blockchain - @Algorand 

Tether is presently on Bitcoin, Ethereum, Tron and EOS B… https://t.co/OL2inD17MG"	Mumbai, India	2019-07-17 10:36:22
291	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #USDT -0.23%, #LEO -0.26%, #XRP -0.69%, #BCH -1.06%, #BNB -1.1%, #EOS -1.13%,… https://t.co/XdsBsqODxL		2019-07-17 10:33:02
292	___jaws____	"Tether Stablecoin to Launch on 5th Blockchain
https://t.co/XPVzends1M
#USDT, #Blockchain"	United States	2019-07-17 10:23:53
293	two2wheel2life	So #Tether #USDT is launching on a 5th blockchain, Algorand. Really! What the hell is Algorand? I'm really tired of… https://t.co/bK2qeNrCmE	Northern Ireland	2019-07-17 10:23:11
294	catexofficial	"Transaction Mining &amp; Daily Dividends!

We have officially restarted the profit-sharing platform via transaction min… https://t.co/xXnIYhecvI"	China	2019-07-17 10:19:27
295	RobinHo14292833	"$vtho to 0.002000 #usdt TP 1 .
B/w its never to late to get in .
Its still in bottom 😘"		2019-07-17 10:08:44
296	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #XRP 0.72%, #LEO 0.24%, #USDT 0.19%, #BNB 0.05%
2… https://t.co/ntwhyqzyyu"		2019-07-17 10:05:03
297	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: +0.03%
Market cap: $3,938,270,659.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-17 10:00:27
298	ZeuxApp	"Deposit #BTC and #USDT in Zeux now to earn 20 USDT for #free for the first 1000 participants!
#crypto #wallet… https://t.co/1ql2bdAX98"	London, England	2019-07-17 09:47:18
299	58_coin	We just hit our the #broker #commission record till date since the launch. Accumulated rebates of over 6 million… https://t.co/VjNXn0e81q	Marshall Islands	2019-07-17 09:09:46
300	TronLinkWallet	"2nd day of #TRC20 based #USDT airdrop has finished. 
Check your #TronLink now for it. https://t.co/MkJPxQpOLX"		2019-07-17 09:09:03
301	GannMarkets	"Values of the highest market cap 10 Cryptocurrencies :
1. #btc $9543
2. #eth $204.228
3. #xrp $0.30155982
4. #bch $… https://t.co/EM0qaHtz3X"		2019-07-17 09:05:05
302	cryptoscanner1	#CRYPTO is shooting up! Use https://t.co/tywhOroEMh to find where COINS are moving. Track crypto with HIGH buyers a… https://t.co/v07tk1R8Iw		2019-07-17 09:02:27
303	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: +0.06%
Market cap: $3,938,082,074.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-17 09:00:27
304	CoinallU	"We are pleased to announce that Temtum(TEM) is now on CoinAll. #cryptocurrency #USDT #BTC 
@wearetemtum

The schedu… https://t.co/GnU6MH1vzx"	Hong Kong	2019-07-17 08:49:25
305	Tronfoundation	We have completed the second day of the #TRC20-based #USDT 30M incentive plan to early #TRC20-based #USDT users. Al… https://t.co/68yO60OLf6	San Francisco, CA	2019-07-17 08:46:30
306	justinsuntron	We have completed the second day of the #TRC20-based #USDT 30M incentive plan to early #TRC20-based #USDT users. Al… https://t.co/3OOB3Fc3Ze	Singapore	2019-07-17 08:45:16
307	donaldm001	@WGreenPay truly deserved to be list on #KuCoin, looking forward for some news after this! #wgp #crypto #blockchain… https://t.co/WHVMZULG5a	United States	2019-07-17 08:36:55
308	donaldm001	@WGreenPay truly deserved to be list on #KuCoin, looking forward for some news after this! #wgp #crypto #blockchain… https://t.co/1FdR1jYmil	United States	2019-07-17 08:35:57
309	CoinoMonitor	Top12 from big coins: #ADA 3.02%, #BCH 1.35%, #ETH 1.2%, #XRP 0.72%, #BTC 0.7%, #EOS 0.52%, #BNB 0.51%, #XLM 0.42%,… https://t.co/c7EAaz6xwj		2019-07-17 08:33:02
310	webnowcompany	#BTC #TRX #USDT CoinFLEX, a platform that offers physically-delivered Bitcoin and Tether futures, is looking to lau… https://t.co/RPXh64Voei	USA	2019-07-17 08:15:12
311	KuCoinUpdates	W Green Pay (WGP) is now available on KuCoin, you can deposit now. Supported trading pairs include WGP/BTC and WGP/… https://t.co/y26rXlEuKE		2019-07-17 08:03:49
312	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: -0.01%
Market cap: $3,935,842,177.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-17 08:00:27
313	kriza41605269	"Join #USDT Incentive Plan Giveaway held by Raybo, #TRON's strategic partner

⏰:July 9 21:00- July 15 20:00(PDT)
📏:… https://t.co/sBqTZRNbkd"		2019-07-17 07:58:43
314	kriza41605269	@Tronfoundation @justinsuntron @3friends Join #USDT Incentive Plan Giveaway held by Raybo, #TRON's strategic partne… https://t.co/45qR1lUKob		2019-07-17 07:57:27
315	kriza41605269	@Tronfoundation @justinsuntron @3friends Join #USDT Incentive Plan Giveaway held by Raybo, #TRON's strategic partne… https://t.co/y2WoUs6yoz		2019-07-17 07:54:19
316	CoinallU	"We are pleased to announce that Temtum(TEM) is now on CoinAll. #cryptocurrency #USDT #BTC 
@wearetemtum
The schedul… https://t.co/s2ce6iuaht"	Hong Kong	2019-07-17 07:48:45
317	duovirginiaduo	"Cross exchange report
(36th day)
Today's dividend is 6$

It is attached with 60 XEX when it enters by introduction🤩… https://t.co/O5dI99rQLq"		2019-07-17 07:41:50
318	MikeGlobTrends	"Agreed. About pollution in crypto #USDT #USDC #Tether and others
 #cryptocurrency #blockchain
DYOR https://t.co/1PEYFtKMWb"	| Asia | Europ |	2019-07-17 07:37:29
319	XMLGold	"XMLGold (Online e-Currency Converter):
A special offer (17.07.) - Convert SEPA Transfer EUR to Perfect Money USD/EU… https://t.co/EjUwFwIGgP"	Spain, Europe	2019-07-17 07:26:35
320	cryptoscanner1	FORGET #BITCOIN, #ALTCOINS are MOVING! With https://t.co/tywhOroEMh you can analyze where the VOLUME/PRICE is movin… https://t.co/DTAEBzkqjx		2019-07-17 07:03:16
321	webnowcompany	"#BTC #USDT Bitcoin falls even lower to $9,500, so do altcoins. Only 2 cryptos are gaining in the top 100.
...Read m… https://t.co/vTRkoSxX9L"	USA	2019-07-17 07:01:45
322	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: +0.05%
Market cap: $3,939,085,880.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-17 07:00:27
323	webnowcompany	#BTC #XRP #SPHR #USDT #OMX #XMR #ETH #LTC #DTA There are more than 2,000 cryptocurrencies in the world, but they ar… https://t.co/uZTlnQGbWP	USA	2019-07-17 06:21:13
324	omgfin	"OMGFIN Daily News 
------------------------
Report: Global Blockchain in Healthcare to Reach $1.7 billion by 2026… https://t.co/2ptE8YKziN"	Tallinn, Estonia	2019-07-17 06:10:15
325	two2wheel2life	"A reminder for all the #USDT #Tether #Bitfinex &amp; other scams. #BTC #BCH &amp; other Anon seeking ""code is law"" coins wi… https://t.co/D7x0NiRn5P"	Northern Ireland	2019-07-17 06:01:48
326	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: -0.23%
Market cap: $3,934,091,101.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-17 06:00:26
327	cryptoscanner1	Track where the buyers are going on #ALTCOINS with https://t.co/tywhOroEMh so you can get in before everyone else!… https://t.co/8LPpyjMTuj		2019-07-17 05:02:27
328	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: +0.22%
Market cap: $3,951,382,778.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-17 05:00:27
329	kOsOvA_CryptO	"If curiosity killed the cat, Tether #usdt will kill Bitcoin #btc.

A friend is asking: How much is worth 5 billion… https://t.co/ErXG5JqWij"	Kosovo	2019-07-17 04:56:04
330	CoinFelix	"Our latest portfolio

📈#avt   score:7.7273/10 
📈#usdt   score:7.2727/10 
📈#veri   score:7.2727/10 
📈#trx   score:6.… https://t.co/aPqfqLO2uW"		2019-07-17 04:53:50
331	cryptogirl_girl	"#nano $nano 
Under    $0.8  
  I buy  50%  #usdt of the price of $0.88"	earth 	2019-07-17 04:51:31
332	CoinoMonitor	Top12 from big coins: #BSV 1.21%, #XRP 0.72%, #BCH 0.61%, #XRP 0.43%, #TRX 0.35%, #LEO 0.32%, #BNB 0.29%, #LTC 0.23… https://t.co/546BHuxuEL		2019-07-17 04:33:02
333	uzgaroth	I think it has nothing to do with the real #Satoshi nakamoto, but the first #xrp logo can be seen on one of the pag… https://t.co/9SGyTAg2UT	Washington, DC	2019-07-17 04:28:46
334	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: +0.07%
Market cap: $3,942,048,922.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-17 04:00:27
335	kr3at	Long alleged in #BTC price manipulation, in what we are told was an accident #Tether printed $1.5 billion #USDT. De… https://t.co/QElSiwAMWY	Brick, NJ	2019-07-17 03:21:55
336	AudioGrahams	Thoughts................ 🤔 #usdt #btc https://t.co/w1LfvSePnJ	New York, NY	2019-07-17 03:18:49
337	hbtalk	Lots of people are driven by one thing - making me rich, especially in crypt currency. #USDT		2019-07-17 03:11:44
338	cryptoscanner1	"#CRYPTO #CURRENCIES are moving! Get on https://t.co/tywhOroEMh to TRACK which #CRYPTO has the highest BUYERS!

#BTC… https://t.co/zOx0yes8sX"		2019-07-17 03:03:15
339	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: -0.04%
Market cap: $3,938,858,868.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-17 03:00:28
340	BankoWallet1	#USDT-#TRON incentive has started. Have you got your bonus? $USDT #TRX https://t.co/Xp0QockNco	Singapore	2019-07-17 02:51:18
341	sreedhushah	DABANKING #DAB listed on @TradeSatoshi cryptocurrency Exchange. You can trade DAB on #btc #doge #eth and #usdt	Los Angeles, CA	2019-07-17 02:47:35
342	CoinoMonitor	Top12 from big coins: #LEO 1.23%, #XRP 0.72%, #USDT 0.1%, #XRP -0.7%, #BCH -1.62%, #ETH -1.79%, #BTC -1.95%, #BSV -… https://t.co/TauqCvTzU1		2019-07-17 02:33:02
343	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #XRP 0.72%, #LEO 0.62%, #USDT 0.36%, #XRP 0.21%
2… https://t.co/pFxi2ErPfz"		2019-07-17 02:05:04
344	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: +0.21%
Market cap: $3,940,340,431.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-17 02:00:27
345	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: +0.09%
Market cap: $3,936,881,345.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-17 01:00:27
346	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: +0.04%
Market cap: $3,935,904,261.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-17 00:00:27
347	Cryptonian2020	"What will happen to #Crypto if #USD crashes?

#USDT will crash.

Alts are pegged against $BTC so they might be alri… https://t.co/j0WgjwN789"		2019-07-16 23:11:56
348	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #XRP 0.72%, #LEO 0.21%, #USDT 0.04%, #MIOTA -0.22… https://t.co/nv4yX2HuB3"		2019-07-16 23:05:04
349	cryptoscanner1	FORGET #BITCOIN, #ALTCOINS are MOVING! With https://t.co/tywhOroEMh you can analyze where the VOLUME/PRICE is movin… https://t.co/5pIB8ZYJX5		2019-07-16 23:03:03
350	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: +0.05%
Market cap: $3,941,641,565.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 23:00:28
351	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #BSV 0.35%, #LTC 0.27%, #EOS 0.02%, #USDT -0.02%, #XRP -0.08%, #XLM -0.2%, #TRX -… https://t.co/42sNfqW5NW		2019-07-16 22:33:01
352	scanzairdrop	"#tron #trx #usdt give away 
just sign up and deposit usdt and #hodl 
https://t.co/vOCM8sAdFp
there are also holding… https://t.co/vkEGxrLWmg"	london	2019-07-16 22:31:55
353	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: -0.16%
Market cap: $3,938,462,142.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 22:00:27
354	GannMarkets	"Values of the highest market cap 10 Cryptocurrencies :
1. #btc $9509
2. #eth $200.523
3. #xrp $0.29606514
4. #bch $… https://t.co/CVEgToVvWT"		2019-07-16 21:05:08
355	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #XRP 0.72%, #USDT 0.34%, #BCH 0.22%, #TRX 0.07%
2… https://t.co/oFeXneI93K"		2019-07-16 21:05:04
356	cryptoscanner1	Track OVERSOLD RSI, MACD CROSSOVERS, PRICE INCREASES with https://t.co/tywhOroEMh see where the market is moving be… https://t.co/0UEzxnw675		2019-07-16 21:03:18
357	get2knowcrypto	in #USDT right now. $BTC taking another leg down!!!! https://t.co/JxcIwAzhKw	Lower TF Battlefield	2019-07-16 21:02:25
358	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: +0.37%
Market cap: $3,959,395,998.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 21:00:28
359	isamalia1	@fundstrat @Kr00ney @SquawkStreet Most of this issue are here because rich pp tray to get more richer and most pp a… https://t.co/d8Knp9CuT0	Monaco	2019-07-16 20:34:49
360	uzgaroth	🔥#Bitcoin is the new safe place to reserve value, with or without regulations, #btc will continue to exist.… https://t.co/V7101HB0Iq	Washington, DC	2019-07-16 20:26:31
361	CryptoViking01	"Why is everyone suddenly talking about #tether? Is a well known matter, it is a fraud.
You that still think that… https://t.co/dlyradgt4W"		2019-07-16 20:19:49
362	TronWeekly	"Top #crypto exchanges extend support for #USDT-#TRON airdrop

@Poloniex, @BigONEexchange, and @kucoincom recently a… https://t.co/JUZLmfydwm"	Worldwide	2019-07-16 20:16:51
363	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: +0.07%
Market cap: $3,945,284,065.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 20:00:27
364	KoinKnight	Hurry! 43.60% triangular arbitrage considering volume in #OCN via #GateIo. If you buy #OCN in #USDT market from… https://t.co/09LhyGxlYC	Mumbai, India	2019-07-16 19:39:20
365	KoinKnight	Hurry! 84.59% triangular arbitrage considering volume in #OCN via #Bittrex. If you buy #OCN in #USDT market from… https://t.co/SdSNTEazNa	Mumbai, India	2019-07-16 19:39:20
366	FeraSY1	"#XRP #Ripple Followers Request
#USDT Pair: arrived to the first high demand zone today, Two possible scenarios from… https://t.co/bjqlo5cY3U"	Abcd...	2019-07-16 19:30:57
367	akaider	@LisaNEdwards @tradingview @AstroCryptoGuru Looks like a double top, good luck to people trying to catch a falling… https://t.co/FYBbiW9DH0	Los Angeles / SP 011	2019-07-16 19:24:40
368	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #XRP 0.72%, #USDT -0.17%, #BSV -0.19%, #LEO -0.22… https://t.co/pazuxpN9QI"		2019-07-16 19:05:05
369	cryptoscanner1	#ALTCOINS are MOVING! Use https://t.co/tywhOroEMh to scan for OVERSOLD RSI, MACD CROSSOVERS and where BUYERS are go… https://t.co/kcgyzSh9ZI		2019-07-16 19:03:17
370	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: +0.05%
Market cap: $3,946,303,060.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 19:00:27
371	FeraSY1	"#LINK $Link #Chainlink Followers Req
#USDT Pair going strait forward to first support zone which is strong (DMA50+F… https://t.co/Oiw2e1bDXp"	Abcd...	2019-07-16 18:54:46
372	___jaws____	"Morgan Stanley: Most Bitcoins Are Bought With Tether
https://t.co/qUOsa08k5B
#USDT, #BTC, #Market, #Trading, #Fiat"	United States	2019-07-16 18:40:55
373	CoinDetective	Binance Increases Maximum USDT Borrowing Limit for Binance Margin Accounts #USDT https://t.co/Sgpi5fHqmo		2019-07-16 18:36:37
374	webnowcompany	#OMNI #USDT #ERC20 #TRX The post Best Tether USDT Wallets For Various Purposes (2019 Edition) appeared first on Coi… https://t.co/hEqp67ZD21	USA	2019-07-16 18:23:00
375	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: -0.03%
Market cap: $3,931,906,293.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 18:00:28
376	KoinKnight	Hurry! 11.01% triangular arbitrage considering volume in #EOS via #GateIo. If you buy #EOS in #USDT market from… https://t.co/H0PI2uXSMF	Mumbai, India	2019-07-16 17:56:20
377	MoonTradeX	"The latest #bitcoin dump brought to you by Tether #USDT ...trying to make back their $850 million ""loss"" 😂 $btc #blockchain"		2019-07-16 17:34:29
378	CoinChapter	The total #cryptomarketcap has fallen below $260 billion.  Can the market bounce back?  #cryptocurrency… https://t.co/vvvv6Wn1MS		2019-07-16 17:22:39
379	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #XRP 0.72%, #LEO 0.46%, #USDT 0.1%, #XRP -3.59%
2… https://t.co/jApStnt0uO"		2019-07-16 17:05:04
380	cryptoscanner1	#ALTCOINS are MOVING! Use https://t.co/tywhOroEMh to scan for OVERSOLD RSI, MACD CROSSOVERS and where BUYERS are go… https://t.co/pVifOUSB2g		2019-07-16 17:02:09
381	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: -0.6%
Market cap: $3,931,214,658.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 17:00:28
382	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #USDT -0.27%, #XRP -2.07%, #XLM -2.75%, #BNB -2.93%, #ADA -4.08%, #BTC -4.24%,… https://t.co/IqstUsIaoD		2019-07-16 16:33:01
383	Trading_Tech	Market view on TT: #Bitcoin, #bitcoincash, #ethereum, #etherumclassic, #litecoin, #XRP and #XLM are lower. #ZRX is… https://t.co/9up6kYqbvx	Chicago, IL	2019-07-16 16:32:55
384	IntownExec	NEW #AIRDROP EARNS FREE #USDT - #TRON DAILY FOR 30 DAYS via @screencasto https://t.co/o8kARXV0cM	Tampa, FL	2019-07-16 16:22:02
385	webnowcompany	#USDT #TUSD #BTC #CLD Polychain Capital, founded by renowned cryptocurrency investor Olaf Carlson-Wee, has taken th… https://t.co/nWhc0jDmup	USA	2019-07-16 16:18:23
386	justinsuntron	Done with the 1ST day incentive for #USDT-#TRON hodlers. Check your wallet! We now have 87,902,010 #USDT on #TRON! 2ND day is coming!	Singapore	2019-07-16 16:04:03
387	coinstats	"Tether - USDT
Price: $1.00
Change in 1h: -0.17%
Market cap: $3,950,263,781.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 16:00:28
388	webnowcompany	#USDT #BTC #TUSD Tether (USDT) is now the most popular asset for buying Bitcoin (BTC), suggesting that the latest r… https://t.co/XDWbh46PSn	USA	2019-07-16 15:51:31
389	SimpleSwap_io	@Cobo_Wallet Good deal, guys! And for those who already have #USDT we offer a special 1:1 rate for swaps between… https://t.co/al6JBzzsEM		2019-07-16 15:41:41
390	SimpleSwap_io	@justinsuntron Everything sounds great! Guys, you still can exchange #USDT Omni and ERC20 into TRC20 with our 1:1 rate 🔥		2019-07-16 15:41:12
391	SimpleSwap_io	@Tronfoundation Guys, if someone wants to swap #USDT Omni or ERC20 into TRC20 we have a special 1:1 rate for such exchanges, check it out!		2019-07-16 15:40:13
392	crypto_briefing	If you're selling #Bitcoin, we hope you accept #Tether. #USDT now accounts for 60% of all #BTC trades, according to… https://t.co/9Y6suZ7Rxk	Decentralized	2019-07-16 15:38:12
393	nblkat	@CelineLu7 you’re awful ceo, stay away from them #bitdeer #bitmain #crypto #btc #xbt #usdt #eth		2019-07-16 15:12:26
394	coinstats	"Tether - USDT
Price: $1.01
Change in 1h: -0.01%
Market cap: $3,962,579,537.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 15:00:27
395	CoinoMonitor	Top12 from big coins: #BSV 0.83%, #XRP 0.72%, #BCH 0.44%, #BNB 0.27%, #TRX 0.19%, #ADA 0.16%, #EOS 0.14%, #ETH 0.12… https://t.co/8NumvMTxK3		2019-07-16 14:33:01
396	uzgaroth	"The IMF believes that the adoption of E-money could be rapid.
#Crypto #bitcoin #xrp #trx #usdt #bnb #link #USD
https://t.co/tCnkRBBlI5"	Washington, DC	2019-07-16 14:27:11
397	cointral	"TETHER ACCIDENTALLY MINTED $5 BILLION OF ITS STABLECOINS, THEN DELETED THEM
https://t.co/MIjmntPorO
#bitcoin… https://t.co/F3H2tYV7A2"	Beyazıt, İstanbul	2019-07-16 14:22:12
398	SamCrypto5	"Announcement on 100% APR on the 1st Day for #USDT Incentive Plan (2019.07.16 PDT)

#TRX ⁦@Tronfoundation⁩ ⁦… https://t.co/Ihk1ydKa4t"	United Kingdom	2019-07-16 14:18:00
399	justinsuntron	We have completed the very first day of the #TRC20-based #USDT 30M incentive plan to early TRC20-based USDT users.… https://t.co/88mtW2PfpB	Singapore	2019-07-16 14:08:12
400	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #XRP 0.72%, #LEO -0.1%, #USDT -0.25%, #BNB -0.32%… https://t.co/lGjPFrhxbd"		2019-07-16 14:05:05
401	coinstats	"Tether - USDT
Price: $1.01
Change in 1h: +0.01%
Market cap: $3,966,799,568.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 14:00:27
402	CryptoKingBill	"🎁ETHPLO #AIRDROP

1⃣REGISTER  https://t.co/xtG7Rjkqbm   
2⃣Pass the verification from the bot

Value $12 + ref
You… https://t.co/QmwBKfm8TQ"	Singapore	2019-07-16 13:57:28
403	Gertdh	How can you accidently create $5 billion worth of #USDT.. And quickly destroy them afterwards?! 🙈 #crypto https://t.co/iiOHjRTRWv	Amsterdam	2019-07-16 13:47:17
404	Localcoinswap_	📣 NEWS UPDATE: @LocalCoinSwap_ will be switching #tether (#USDT) tokens from Omni to ERC-20 in two weeks. This will… https://t.co/unib9XX373	World Citizen	2019-07-16 13:43:18
405	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #XRP 0.72%, #LEO 0.14%, #USDT 0.04%, #ATOM -0.65%… https://t.co/wcniWLM5RB"		2019-07-16 13:05:05
406	coinstats	"Tether - USDT
Price: $1.01
Change in 1h: +0.25%
Market cap: $3,974,531,076.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 13:00:27
407	dfid_org	"▫️NEWS: TRON PLANS TO LAUNCH TRC20-USDT 2.0

https://t.co/8eyC16gdyC

#Tron #coin #JustinSun #blockchain #platform… https://t.co/k33Jrb838u"	World	2019-07-16 12:51:28
408	AtreidesMensch	Im holding some of em' in my bags, #kucoin never fails to surprise us. They listed outstanding projetcs to their tr… https://t.co/0MIF9Au924		2019-07-16 12:46:07
409	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #USDT 0.2%, #TRX 0.13%, #BSV -0.12%, #ETH -0.14%, #XRP -0.21%, #BNB -0.22%, #BTC… https://t.co/qs8t2MOAWw		2019-07-16 12:33:01
410	coinstats	"Tether - USDT
Price: $1.01
Change in 1h: +0.25%
Market cap: $3,965,613,826.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 12:00:27
411	advcash	ERC-20 protocol now supported for #Tether deposits! Withdrawals to be added soon. Plus, new low fixed fees for… https://t.co/LOQ7DVZjVx		2019-07-16 11:55:25
412	Renegade_Rat	"Some old a$$ wallet 🏧🐁🔌

Counting all this money feel like heaven to me! 
$BTC $BCH $XRP $XLM $XMR $XEM $LINK $BNB… https://t.co/i8pX4i0zlB"		2019-07-16 11:41:38
413	duovirginiaduo	"Cross exchange report
(35th day)
Today's dividend is 6.1$

It is attached with 60 XEX when it enters by introductio… https://t.co/OMvmsEIopy"		2019-07-16 11:35:14
414	doqspro	"#Coinracingcap

Price still cannot break 12k usd.
Today #BTC hit 10K USD.

#USDT found a new benchmark. Now at top… https://t.co/fizrn9EEpU"	www.doqspro.com	2019-07-16 11:29:57
415	coinstats	"Tether - USDT
Price: $1.01
Change in 1h: 0.0%
Market cap: $3,958,381,777.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 11:00:27
416	cointikka	How to Sell your crypto assets (Bitcoin, Litecoin, Ripple, USDT, and Ethereum) in India for Instant cash to your Ba… https://t.co/cBCkbpHH5I	Indi, India	2019-07-16 10:45:55
417	HummingPay	"A little progress each day adds up to big results.

@HummingPay is continuing to develop its platform and its plans… https://t.co/PrIcTrW4md"	Telegram: https://t.me/hummingpay_network	2019-07-16 10:41:44
418	CoinoMonitor	Top12 from big coins: #XRP 0.72%, #XRP 0.16%, #XLM 0.16%, #BNB 0.09%, #BCH -0.16%, #ETH -0.18%, #USDT -0.18%, #BTC… https://t.co/UgbbXaI8Dr		2019-07-16 10:33:01
419	YapShuHui1	"Should invest in S BLOCK? 

Facebook page : S Block YSH Group
Instagram : sblockysh
Youtube : S Block YSH Group… https://t.co/IugHA11ZxC"		2019-07-16 10:24:57
420	YapShuHui1	"Should invest in S BLOCK? 

Facebook page : S Block YSH Group
Instagram : sblockysh
Youtube : S Block YSH Group… https://t.co/cgtFclXjCd"		2019-07-16 10:23:57
421	maltafk	If you are into crypto trading, then this is a good start to use Trading Bot and Auto-Portfolio with 1M+ users arou… https://t.co/gBujSpc2aW	Islamabad, Pakistan	2019-07-16 10:16:12
422	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #XRP 0.72%, #ETC 0.22%, #LEO 0.1%, #USDT 0.03%
20… https://t.co/U5F5dH1VMF"		2019-07-16 10:05:05
423	BitcoincasinoIo	"Baby Bloomers Slot playing with Bitcoins. https://t.co/qkoSuxjnKv
#cryptocurrency #game 
#bitcoins #usdt… https://t.co/Q8dRUiT17F"	King of Fortune Island	2019-07-16 10:01:51
424	coinstats	"Tether - USDT
Price: $1.01
Change in 1h: +0.11%
Market cap: $3,961,709,298.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 10:00:27
425	Wafia13425921	"Current BTC position! If a bullish candle 
Broke up M21 ma and close Above on it. then I want to buy again. #BTC… https://t.co/1l0vEmCKal"		2019-07-16 09:18:05
426	MetPackToken	48 hours to go! #communitysale #metpacktoken #MPT #EOS #bitcoin #BTC #USDT #metalrecycling #plasticsoup… https://t.co/O3S7Lfi7gn	Amsterdam, Nederland	2019-07-16 09:17:49
427	BitStarzNews	.@Tether_to has seemingly turned their printing machine into overdrive, which has got @whale_alert all hot and both… https://t.co/6WycS0kif1	Malta	2019-07-16 09:05:59
428	GannMarkets	"Values of the highest market cap 10 Cryptocurrencies :
1. #btc $10856
2. #eth $229.048
3. #xrp $0.31256402
4. #ltc… https://t.co/qjlX8gYotz"		2019-07-16 09:05:06
429	coinstats	"Tether - USDT
Price: $1.01
Change in 1h: -0.01%
Market cap: $3,957,762,067.00
Ranking: 7
#Tether #USDT"	Blockchain	2019-07-16 09:00:32
430	CoinoMonitor	Top12 from big coins: #LTC 1.54%, #BTC 1.07%, #BCH 0.74%, #TRX 0.73%, #XRP 0.72%, #EOS 0.56%, #BSV 0.55%, #XLM 0.47… https://t.co/TNHda5HEqE		2019-07-16 08:33:01
431	onemichaelrossi	The #Tether #Bitcoin scam. Nobody is buying Bitcoin with USD, there is no adoption, there is only a Tether fueled P… https://t.co/rTqCVZEw6I	Cheshire, England	2019-07-16 08:09:21
432	CoinallU	"We are pleased to announce that TokenPay (TPAY) is now on CoinAll. #cryptocurrency #USDT #BTC @tokenpay
 The schedu… https://t.co/Q5dSpKJrhm"	Hong Kong	2019-07-16 08:08:08
433	coinstats	"Tether - USDT
Price: $1.01
Change in 1h: +0.09%
Market cap: $3,964,231,451.00
Ranking: 6
#Tether #USDT"	Blockchain	2019-07-16 08:00:28
