	user	text	location	date
886	kralux	Altcoin bloodbath! The two best performing crypto (price-wise) in the past 6 months are bitcoin #BTC and bitcoin ca… https://t.co/dMN6zgo2Yx	Sunny and warm	2019-07-17 07:28:39
887	CryptoGParty	Beautiful, next generation #VISA Platinum Card to spend your fiat money or #cryptocurrencies (#btc #eth #xrp #ltc… https://t.co/qihNtRSg0q		2019-07-17 07:27:20
888	CurrencyNews	U.S. News: Making Sense of Chaos? Algos Scour Social Media for Clues to Crypto Moves #BTC #BlockchainNews #ETH… https://t.co/TCphY7L0DD	London, England	2019-07-17 07:27:12
889	CurrencyNews	US Congress Drafts Libra Killer to Squash Silicon Valley Crypto Dream #Cryptocurrencynews #BLockchain #CryptoNews… https://t.co/Kk54KxNtul	London, England	2019-07-17 07:27:11
890	BCHmeetups	The 2nd #BitcoinCash meetup in #Zürich was fantastic! The owner told the meetup organizer a couple traveling on the… https://t.co/0GbVqxPk7W	Global	2019-07-17 07:22:29
891	oracletimenews	Ethereum’s Vitalik Buterin Is Exploring Bitcoin Cash https://t.co/qXaUPjSBOt #bch #BitcoinCash #ETH	British Virgin Islands	2019-07-17 07:18:44
892	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$287.63
1 Hour: 0.59 % | 24 Hours: -7.18 % | 7 Days: -31.07 %
#bch #bitcoin cash"	New York, NY	2019-07-17 07:17:03
893	jajaaSB	Before dinner at #BCH merchant, we went to the temple for Asalha Puja day, celebrating as it does the Buddha's firs… https://t.co/1BjKJuWDvl	Bangkok, Thailand	2019-07-17 07:15:43
894	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #BSV 2%, #BCH 1.05%, #TRX 0.81%, #ATOM 0.72%
20-1… https://t.co/sGRNrhqtCI"		2019-07-17 07:05:05
895	bch_price	"Price of 1 BCH to USD: $290.28 (Change: +1.47 %)
Price of 1 BCH to BTC: 0.03038909 Ƀ (Change: +1.54 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-17 07:01:50
896	MexWatcher	"Future / Spot basis as of Wed Jul 17 16:01:26 JST 2019
#BCH : 0.56%
#XRP : 0.57%
#ETH : 0.28%
#EOS : 0.59%
#LTC : -… https://t.co/BkwGt19pLa"		2019-07-17 07:01:26
897	YottaMatrix	"Current Price Of:
#BTC: $9578.41307001
#BCH: $290.283746517
#BNB: $25.7694017331
#TRX: $0.0218008493
#BTT: $0.0008444348"	Malta	2019-07-17 07:00:37
898	coinstats	"BitcoinCash - BCH
Price: $290.13
Change in 1h: +1.48%
Market cap: $5,192,136,778.00
Ranking: 4
#BitcoinCash #BCH"	Blockchain	2019-07-17 07:00:16
899	ADRTrading	#Trade #cryptocurrency with the ADR Trading Group 👨🏻‍💻 https://t.co/9IMfaEglP4 👩🏼‍💻 Make an informed decision and p… https://t.co/4vPAxMWzHY	London, England	2019-07-17 07:00:09
900	webnowcompany	#BTC #BCH #ETH It wasn’t a good day yesterday for cryptocurrencies. On one hand the alleged draft of cryptocurrency… https://t.co/eohxcoxHDR	USA	2019-07-17 06:59:14
901	coinpricenow	"1 Bitcoin ( #BTC )
Dollar: 9543.49$ 

1 Bitcoin Cash ( #BCH )
Dollar: 2,91.73$ 

1 Ethereum ( #ETH )
Dollar: 202.37… https://t.co/swzXBsjDj2"		2019-07-17 06:57:34
902	CurrencyNews	Verify a Product’s Origin within 5 Seconds with the Blockchain Application for Supply Chain by LINA NETWORK #BCH… https://t.co/j3eWO2slBl	London, England	2019-07-17 06:48:08
903	CurrencyNews	I’d buy this instead  Yahoo FinanceBy tying your money up in Bitcoin, you could be missing out on some great benefi… https://t.co/RtkXECu3O5	London, England	2019-07-17 06:48:08
904	YottaMatrix	"Current Price Of:
#BTC: $9561.69966337
#BCH: $288.231526146
#BNB: $25.7792522356
#TRX: $0.0215593382
#BTT: $0.0008379329"	Malta	2019-07-17 06:37:22
905	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9533.97 $ (+0.48 %)
$ETH - 201.14 $  (+0.65 %)
$XRP - 0.3 $     (-0.01 %… https://t.co/o0PzC3O6Y7"		2019-07-17 06:33:39
906	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 9546.8 $    (+0.37 %)
$ETH   - 201.58 $    (+0.69 %)
$XRP   - 0.3 $… https://t.co/ZRq3mFTjyP"		2019-07-17 06:33:39
907	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9527.84 $    (+0.82 %)
$ETH - 201.06 $     (+0.69 %)
$XRP - 0.3 $… https://t.co/HsedeTJswe"		2019-07-17 06:33:38
908	CoinoMonitor	Top12 from big coins: #BSV 1.61%, #XLM 1.48%, #EOS 1.19%, #ADA 1.19%, #ETH 1.03%, #BCH 1.03%, #LTC 1%, #TRX 0.99%,… https://t.co/JMqzKIlM1A		2019-07-17 06:33:01
909	MihirNaik19	"$BCH has formed a perfect double bottom. It must break above $393 to reverse the trend.

#BCH #BitcoinCash… https://t.co/YNQUCtM34R"	USA	2019-07-17 06:25:10
910	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$285.32
1 Hour: 0.06 % | 24 Hours: -7.97 % | 7 Days: -31.66 %
#bch #bitcoin cash"	New York, NY	2019-07-17 06:17:03
911	CurrencyNews	Ethereum (ETH), BNB, litecoin, ripple, BCH, TRX, XLM and EOS are also ... #BCH #ETH #BitcoinNews… https://t.co/5ND7rQz7Px	London, England	2019-07-17 06:09:15
912	CurrencyNews	Bitcoin Price (BTC) Tumbles 15%: $8,880 Bearish Target In Sight #BCH #CryptoCurrency #ETH #BlockchainNews #XRP… https://t.co/xh5GEa5hfo	London, England	2019-07-17 06:09:15
913	YokooAkane	"I published my second @honest_cash blog post today!😁
I wrote this mainly for those who are considering to start org… https://t.co/gntnNTa7dz"	Minato-ku, Tokyo	2019-07-17 06:07:10
914	CoinCapsAi	"#bitcoin, #crypto #market could #bleed #further: #bch, #bnb, #ltc, #trx #analysis 
#instacrypto #instaeth… https://t.co/kYND4zIEl7"	The World	2019-07-17 06:03:03
915	bch_price	"Price of 1 BCH to USD: $286.08 (Change: +0.24 %)
Price of 1 BCH to BTC: 0.02992698 Ƀ (Change: -0.62 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-17 06:02:10
916	srdrsny	Bitcoin, Crypto Market Could Bleed Further: BCH, BNB, LTC, TRX Analysis @newsbtc #Analysis  #Technical  #ADA  #BCH… https://t.co/nIfkIPzEWI	London	2019-07-17 06:02:06
917	two2wheel2life	"A reminder for all the #USDT #Tether #Bitfinex &amp; other scams. #BTC #BCH &amp; other Anon seeking ""code is law"" coins wi… https://t.co/D7x0NiRn5P"	Northern Ireland	2019-07-17 06:01:48
918	coinstats	"BitcoinCash - BCH
Price: $285.73
Change in 1h: -0.07%
Market cap: $5,113,426,251.00
Ranking: 4
#BitcoinCash #BCH"	Blockchain	2019-07-17 06:00:16
919	webnowcompany	#BTC #ETH #BCH #LTC Property Taxes in Bitcoin? As much as some like to sugarcoat it, Bitcoin and other cryptocurren… https://t.co/8hjdL6RKd1	USA	2019-07-17 05:57:46
920	BitcoinCashCity	We are pleased to welcome Amaury Séchet to #BCHcity, most known for writing the initial #BitcoinCash client… https://t.co/DPITovg1Eo	North Queensland, Australia	2019-07-17 05:57:29
921	Hazim975	"I'm still positive &amp; love #Bch #BitcoinCash more than #Bitcoin
😉✨

- Nik Hazim"		2019-07-17 05:47:50
922	GabrielGrempels	"#WebDollar is better, faster and easier than #Bitcoin
You can #Send, #Trade or #Stack and gain almost 0.1% per day,… https://t.co/FZyy9qrOAW"		2019-07-17 05:33:39
923	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9488.55 $ (+0.94 %)
$ETH - 199.84 $  (+1.07 %)
$XRP - 0.3 $     (0.0 %)… https://t.co/locc4buaP7"		2019-07-17 05:33:26
924	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 9511.6 $    (+1.08 %)
$ETH   - 200.19 $    (+1.13 %)
$XRP   - 0.3 $… https://t.co/XIXLjUA2nf"		2019-07-17 05:33:26
925	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9450.8 $    (+0.63 %)
$ETH - 199.69 $    (+0.9 %)
$XRP - 0.3 $       (-0… https://t.co/eqpu67w6Nu"		2019-07-17 05:33:25
926	CurrencyNews	CoinDesk: Waves Founder Sells Blockchain Startup to Russian Financial Consultant #BitcoinNews #Ethereum #BCH… https://t.co/9UmMccl28k	London, England	2019-07-17 05:27:10
927	CurrencyNews	Bitcoin, Crypto Market Could Bleed Further: BCH, BNB, LTC, TRX Analysis #BLockchain #BlockchainNews #BitcoinNews… https://t.co/m5ydXLtedH	London, England	2019-07-17 05:27:09
928	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$285.03
1 Hour: 0.43 % | 24 Hours: -8.09 % | 7 Days: -31.71 %
#bch #bitcoin cash"	New York, NY	2019-07-17 05:17:03
929	Espayex	"Bitcoin slides below 9,507 as top cryptos go red...
#Bitcoin is down to $ 9,507
#Ripple is down to $ 0.29
#ETH is d… https://t.co/bQ13Jnn7Yi"	Australia	2019-07-17 05:16:24
930	RTGDENN	"#BTC #Bitcoin, #Crypto Market Could Bleed Further: #BCH, #BNB, #LTC, #TRX Analysis.

https://t.co/Sldq58k0DX"	Amphoe Cha-am	2019-07-17 05:11:58
931	Cryptopatel	"#BTCUSD Chart:
3 Main Point also keep an mind.
$8836
$8280
$7285

#NewATHSoon
#BTCToTheMoon
#cryptocurrency… https://t.co/6wqYG7JWi2"	Earth	2019-07-17 05:10:52
932	crypto__mak	Bitcoin, Crypto Market Could Bleed Further: BCH, BNB, LTC, TRX Analysis https://t.co/x8SDyL5q2k #Cryptocurrency… https://t.co/uQlMR0Pw7n	United Kingdom	2019-07-17 05:10:07
933	YokooAkane	"We'd really appreciate it if everyone can take a moment to fill out this survey and retweet😀🙏
We are working on inc… https://t.co/IZPP52FXpw"	Minato-ku, Tokyo	2019-07-17 05:09:41
934	ccexapp	"Tomorrow's Bitcoincash(BCH) forecast is
        
△UP 58% 
▼DOWN 42%

#Bitcoincash, #BCH

Bitcoin Forecast (iOS)… https://t.co/ZnvpOKglYf"	Tokyo-to, Japan	2019-07-17 05:05:04
935	nakamotogame	"New feature: when you put your mouse over the jackpot area, expected return will show up! 

#NakamotoGame #BCH… https://t.co/EEoxxuzC25"		2019-07-17 05:04:52
936	bch_price	"Price of 1 BCH to USD: $285.4 (Change: +0.36 %)
Price of 1 BCH to BTC: 0.0301142 Ƀ (Change: -0.1 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-17 05:02:22
937	coinstats	"BitcoinCash - BCH
Price: $285.68
Change in 1h: +0.51%
Market cap: $5,112,434,680.00
Ranking: 4
#BitcoinCash #BCH"	Blockchain	2019-07-17 05:00:17
938	coinvalue_	"⭐ Top 5 (24 hours):

1️⃣ $BTC: $9498.7990121 (-11.76%)
2️⃣ $ETH: $199.034994194 (-13.15%)
3️⃣ $XRP: $0.2974815806 (… https://t.co/2BTLumxvOG"		2019-07-17 05:00:05
939	kralux	@usgoose #BCH is the real bitcoin, the way it was originally conceived	Sunny and warm	2019-07-17 04:59:31
940	coinpricenow	"1 Bitcoin ( #BTC )
Dollar: 9465.51$ 

1 Bitcoin Cash ( #BCH )
Dollar: 2,86.04$ 

1 Ethereum ( #ETH )
Dollar: 198.45… https://t.co/XDSRvJlfra"		2019-07-17 04:57:33
941	CurrencyNews	Ripple Price (XRP) Holding Ground While Bitcoin Dived 15% #BCH #CryptoCurrency #BLockchain #Ethereum #BTC… https://t.co/IVYzNz8HMz	London, England	2019-07-17 04:48:10
942	PetiteSuze	🇬🇭 Ghana 🇬🇭 Crypto And Blockchain #blockchain #binance #cryptotrading #cryptocurrency #crypto #cryptomemes… https://t.co/SVFwZeC0x3		2019-07-17 04:43:25
943	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9400.0 $  (+0.42 %)
$ETH - 197.72 $  (+0.38 %)
$XRP - 0.3 $     (+0.42 %… https://t.co/UqTgJ956kA"		2019-07-17 04:33:13
944	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 9410.0 $    (+0.37 %)
$ETH   - 197.95 $    (+0.33 %)
$XRP   - 0.3 $… https://t.co/i07qXq1BC8"		2019-07-17 04:33:13
945	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9391.92 $    (+0.52 %)
$ETH - 197.91 $     (+0.35 %)
$XRP - 0.3 $… https://t.co/xTLKftsEWx"		2019-07-17 04:33:12
946	CoinoMonitor	Top12 from big coins: #BSV 1.21%, #XRP 0.72%, #BCH 0.61%, #XRP 0.43%, #TRX 0.35%, #LEO 0.32%, #BNB 0.29%, #LTC 0.23… https://t.co/546BHuxuEL		2019-07-17 04:33:02
947	BobCrypt0	Just a 0.1% Green Day in crypto would be satisfying #bitcoin #blockchain #ethereum #xrp #bch #eos		2019-07-17 04:18:56
948	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$282.83
1 Hour: 0.27 % | 24 Hours: -8.69 % | 7 Days: -32.24 %
#bch #bitcoin cash"	New York, NY	2019-07-17 04:17:02
949	cryptok49267691	"After $LIT 5X, $QNT 7X, $RSR 2X, 🚀

Now  Buy  $SWM💥💥💥 🚀

 join my telegram channel 
https://t.co/WySMbNPDpX… https://t.co/t2boEptsEo"	Patna, India	2019-07-17 04:16:58
950	CurrencyNews	VentureBeat: U.S. senators: Facebook should not be trusted with ‘crazy’ cryptocurrency plan #BTC #BitcoinNews #BCH… https://t.co/g8BPnHOWOX	London, England	2019-07-17 04:06:15
951	bch_price	"Price of 1 BCH to USD: $284.37 (Change: +1.34 %)
Price of 1 BCH to BTC: 0.0301444 Ƀ (Change: +0.45 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-17 04:02:34
952	PerleBlancheMtl	🇬🇭 Ghana 🇬🇭 Crypto And Blockchain #blockchain #binance #cryptotrading #cryptocurrency #crypto #cryptomemes… https://t.co/pousDk9EpC	Montréal, Québec, Canada	2019-07-17 04:02:22
953	PerleBlancheMtl	🇬🇭 Ghana 🇬🇭 Crypto And Blockchain #blockchain #binance #cryptotrading #cryptocurrency #crypto #cryptomemes… https://t.co/80HH8Blmrf	Montréal, Québec, Canada	2019-07-17 04:02:21
954	PerleBlancheMtl	🇬🇭 Ghana 🇬🇭 Crypto And Blockchain #blockchain #binance #cryptotrading #cryptocurrency #crypto #cryptomemes… https://t.co/GhNJxvFbU7	Montréal, Québec, Canada	2019-07-17 04:02:21
955	coinstats	"BitcoinCash - BCH
Price: $284.50
Change in 1h: +1.28%
Market cap: $5,091,350,732.00
Ranking: 4
#BitcoinCash #BCH"	Blockchain	2019-07-17 04:00:17
956	100btcP	"Make money even when BTC is going down! 

https://t.co/7N68aEM5Sn

#BITMEX #BTC #ADA #XRP #BCH #EOS #X10 #X20 $BTS… https://t.co/IxYSSEMoVT"		2019-07-17 03:46:32
957	JohnSmi13108865	"If I have 1 million dollars now, you know what I would do?
Put half in XRP and the other half to buy more if it dip… https://t.co/n3NDsuv226"		2019-07-17 03:35:33
958	btc_update	"Play huge selection slots, video poker and other table games at https://t.co/OFxbPIdo3A
Join for 5 BTC bonus
#bet… https://t.co/Z0Mvi90In0"		2019-07-17 03:33:31
959	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 9375.6 $    (+0.52 %)
$ETH   - 197.3 $     (-0.12 %)
$XRP   - 0.3 $… https://t.co/Lbej0hnxsJ"		2019-07-17 03:33:00
960	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9360.4 $  (+0.51 %)
$ETH - 196.97 $  (-0.04 %)
$XRP - 0.3 $     (+0.4 %)… https://t.co/Apyzmk6b57"		2019-07-17 03:33:00
961	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9342.92 $    (+0.35 %)
$ETH - 197.22 $     (+0.25 %)
$XRP - 0.3 $… https://t.co/M3dWCtQ1WF"		2019-07-17 03:32:59
962	betbybitcoins	"Play huge selection slots, video poker and other table games at https://t.co/ZSV6pMtlXl
Join for 5 BTC bonus
#bet… https://t.co/RunF9wqG72"		2019-07-17 03:31:01
963	JohnSmi13108865	"Signed...did you?
#XRP #btc #eth #bch #ltc #eos #trx #bsv #ada #vet #hot #btt #ada #libra #link #bnb #btr… https://t.co/CNsN19XSUe"		2019-07-17 03:29:46
964	JohnSmi13108865	"@xrpdt Signed...did you?
#XRP #btc #eth #bch #ltc #eos #trx #bsv #ada #vet #hot #btt #ada #libra #link #bnb #btr… https://t.co/gtIuJ0RLyU"		2019-07-17 03:28:45
965	CurrencyNews	Ethereum Price (ETH) Dives Below $200 &amp; BTC Down 15% #BitcoinNews #ETH #CryptoNews #BCH #QASH #Ethereum #BTC… https://t.co/oZzafEnsE4	London, England	2019-07-17 03:27:10
966	CurrencyNews	American Banker: PayPal-backed blockchain aims to help banks verify digital IDs #QASH #BCH #BlockchainNews… https://t.co/XXHkvQJMVP	London, England	2019-07-17 03:27:10
967	CurrencyNews	Bitcoin takes a tumble as US lawmakers grill Facebook on plans to introduce its own Libra cryptocurrency - Business… https://t.co/wvLeaXjV5Y	London, England	2019-07-17 03:27:10
968	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$283.52
1 Hour: 1.31 % | 24 Hours: -8.71 % | 7 Days: -32.06 %
#bch #bitcoin cash"	New York, NY	2019-07-17 03:17:02
969	btcscal	"Going up signal on a 5 minutes chart!
#bitcoin #bitcoincash #ripple #ethereum #ethereumclassic #zcash #monero #btc… https://t.co/KeqNGiN8gl"		2019-07-17 03:06:22
970	CoinoMonitor	"Top growing coins at last 1h grouped by rank 
1-20: #EMPR 85.27%, #LEO 0.74%, #XRP 0.72%, #BCH 0.04%, #MIOTA -0.04%… https://t.co/18QvIJVXmk"		2019-07-17 03:05:04
971	bch_price	"Price of 1 BCH to USD: $280.6 (Change: -1.11 %)
Price of 1 BCH to BTC: 0.03000802 Ƀ (Change: +0.19 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-17 03:02:09
972	MexWatcher	"Future / Spot basis as of Wed Jul 17 12:01:26 JST 2019
#BCH : 0.13%
#XRP : 0.32%
#ETH : 0.38%
#EOS : 0.36%
#LTC : -… https://t.co/dnXRHdh19P"		2019-07-17 03:01:26
973	coinstats	"BitcoinCash - BCH
Price: $280.68
Change in 1h: -0.85%
Market cap: $5,022,943,228.00
Ranking: 4
#BitcoinCash #BCH"	Blockchain	2019-07-17 03:00:17
974	coinpricenow	"1 Bitcoin ( #BTC )
Dollar: 9367.82$ 

1 Bitcoin Cash ( #BCH )
Dollar: 2,80.80$ 

1 Ethereum ( #ETH )
Dollar: 196.54… https://t.co/oDWG15U35H"		2019-07-17 02:57:33
975	sreedhushah	"You can buy and sell and trade @zcoinofficial #XZC for usdt on the indian exchange @WazirXIndia 
#sreedhushah… https://t.co/pwoyAaKqhV"	Los Angeles, CA	2019-07-17 02:56:12
976	TIMGTCrew	#BTC roadmap. @Bitcoin should bounce near the weekly 13 EMA around 8900ish for 1. Then a 50% wave 2  towards 11kish… https://t.co/W2UPpe2WzC	Scottsdale, AZ	2019-07-17 02:52:17
977	codenameCRYPTO	When #BCH finishes its downward spiral down the drain of failed takeover attempts of #BTC...#BTC can and will easil… https://t.co/GBAgToQaff	decentralized	2019-07-17 02:48:56
978	PetiteSuze	🇬🇭 Ghana 🇬🇭 Crypto And Blockchain #blockchain #binance #cryptotrading #cryptocurrency #crypto #cryptomemes… https://t.co/Bceh38SJky		2019-07-17 02:43:16
979	PetiteSuze	🇬🇭 Ghana 🇬🇭 Crypto And Blockchain #blockchain #binance #cryptotrading #cryptocurrency #crypto #cryptomemes… https://t.co/oa9SmyeIdA		2019-07-17 02:43:15
980	PetiteSuze	🇬🇭 Ghana 🇬🇭 Crypto And Blockchain #blockchain #binance #cryptotrading #cryptocurrency #crypto #cryptomemes… https://t.co/X3FiCnfSLN		2019-07-17 02:43:14
981	BoersenMedien	#Ethereum #ETH drops -1.47% in one hour. #Bitcoin Cash #BCH drops -1.23% in one hour. #Litecoin #LTC drops -2.01% in one hour.	Berli	2019-07-17 02:38:03
982	btcscal	"Let's get started!
#bitcoin #bitcoincash #ripple #ethereum #ethereumclassic #zcash #monero #btc #bch #xrp #eth #ltc… https://t.co/H9NexC7Pwo"		2019-07-17 02:35:22
983	CoinoMonitor	Top12 from big coins: #LEO 1.23%, #XRP 0.72%, #USDT 0.1%, #XRP -0.7%, #BCH -1.62%, #ETH -1.79%, #BTC -1.95%, #BSV -… https://t.co/TauqCvTzU1		2019-07-17 02:33:02
984	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 9327.1 $    (-1.48 %)
$ETH   - 197.53 $    (-0.78 %)
$XRP   - 0.3 $… https://t.co/KNeCl7cBmM"		2019-07-17 02:32:47
985	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9312.54 $ (-1.47 %)
$ETH - 197.05 $  (-1.01 %)
$XRP - 0.3 $     (-0.81 %… https://t.co/vDpyZnefuw"		2019-07-17 02:32:47
986	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9310.15 $   (-1.48 %)
$ETH - 196.74 $    (-1.12 %)
$XRP - 0.29 $      (-… https://t.co/g0daqeJcDH"		2019-07-17 02:32:46
987	coinpricenow	"1 Bitcoin ( #BTC )
Dollar: 9329.51$ 

1 Bitcoin Cash ( #BCH )
Dollar: 2,81.20$ 

1 Ethereum ( #ETH )
Dollar: 196.87… https://t.co/YPg1lt2fYh"		2019-07-17 02:24:33
988	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$278.03
1 Hour: -2.55 % | 24 Hours: -11.12 % | 7 Days: -33.34 %
#bch #bitcoin cash"	New York, NY	2019-07-17 02:17:02
989	100btcP	"Make money even when BTC is going down! 

https://t.co/7N68aEM5Sn

#BITMEX #BTC #ADA #XRP #BCH #EOS #X10 #X20 $EOS… https://t.co/nkQF0NPiOY"		2019-07-17 02:16:41
990	coinexcom	Introducing #BCH margin market with #BSV/BCH, #ETH/BCH, #EOS/BCH &amp; #LTC/BCH supported https://t.co/0jZWCaPIyP		2019-07-17 02:08:14
991	CurrencyNews	New York Post: Bitcoin takes hit as lawmakers rip Facebook’s cryptocurrency #BCH #QASH #BTC #ETH #BlockchainNews… https://t.co/7GGQ3ytgud	London, England	2019-07-17 02:06:16
992	kr3at	Buckle your seatbelts #cryptocurrency traders. #Crypto broke major supports  with 10% to 20% drops possible from he… https://t.co/ql5CUQyY17	Brick, NJ	2019-07-17 02:05:39
993	PerleBlancheMtl	🇬🇭 Ghana 🇬🇭 Crypto And Blockchain #blockchain #binance #cryptotrading #cryptocurrency #crypto #cryptomemes… https://t.co/JMdntchvOz	Montréal, Québec, Canada	2019-07-17 02:01:56
994	PerleBlancheMtl	🇬🇭 Ghana 🇬🇭 Crypto And Blockchain #blockchain #binance #cryptotrading #cryptocurrency #crypto #cryptomemes… https://t.co/MIWX3UulKD	Montréal, Québec, Canada	2019-07-17 02:01:54
995	PerleBlancheMtl	🇬🇭 Ghana 🇬🇭 Crypto And Blockchain #blockchain #binance #cryptotrading #cryptocurrency #crypto #cryptomemes… https://t.co/wMsg8AkghH	Montréal, Québec, Canada	2019-07-17 02:01:54
996	bch_price	"Price of 1 BCH to USD: $283.76 (Change: -0.59 %)
Price of 1 BCH to BTC: 0.02994979 Ƀ (Change: -0.08 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-17 02:00:37
997	DomainAddress4u	Buy #Cypto with Skrill prepaid #Mastercard and app: https://t.co/mX0pUswAeY #BitCoin #Litecoin #Ether #ethc #bch… https://t.co/NIFa3TQPZr	www	2019-07-17 02:00:29
998	coinstats	"BitcoinCash - BCH
Price: $283.76
Change in 1h: -0.75%
Market cap: $5,078,052,994.00
Ranking: 4
#BitcoinCash #BCH"	Blockchain	2019-07-17 02:00:16
999	Mat1659	"#Btc / #Usd #Bitcoin

Again a nice 14% drop like i posted yesterday!

Getting ready for the last push down too 8 93… https://t.co/Cv9fPdcEAZ"		2019-07-17 01:42:57
1000	BoersenMedien	#Bitcoin Cash #BCH drops -1.08% in one hour. #Bitcoin SV #BSV drops -1.58% in one hour. #Cardano #ADA drops -2.07% in one hour.	Berli	2019-07-17 01:38:02
1001	BinancePrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9451.18 $ (-1.24 %)
$ETH - 199.07 $  (-1.59 %)
$XRP - 0.3 $     (-0.14 %… https://t.co/mG0ImC4NwD"		2019-07-17 01:32:34
1002	cryptosUSD	"🔄 Prices update in $USD (1 hour):

$BTC   - 9467.0 $    (-1.04 %)
$ETH   - 199.09 $    (-1.34 %)
$XRP   - 0.3 $… https://t.co/OS5sOnz0Qh"		2019-07-17 01:32:34
1003	BittrexPrices	"🔄 Prices update in $USDT (1 hour):

$BTC - 9450.0 $     (-1.0 %)
$ETH - 198.97 $     (-1.21 %)
$XRP - 0.3 $… https://t.co/5TXUkp5GhK"		2019-07-17 01:32:33
1004	CurrencyNews	South China Morning Post: Nearly 70pc of companies in Asia don’t trust blockchain technology, survey says… https://t.co/ZoZwGUgZbH	London, England	2019-07-17 01:27:10
1005	Username_Bart	"What if I told you BTC was not #Bitcoin?

#BTC #BCH #BSV https://t.co/NZSTUZq4mK"	Bartsville	2019-07-17 01:25:54
1006	aWebAnalysis	"Bitcoin Cash BCH Current Price:
$285.19
1 Hour: 0.24 % | 24 Hours: -9.39 % | 7 Days: -31.63 %
#bch #bitcoin cash"	New York, NY	2019-07-17 01:17:07
1007	btcscal	"A chance in a million!
#bitcoin #bitcoincash #ripple #ethereum #ethereumclassic #zcash #monero #btc #bch #xrp #eth… https://t.co/fgcnNCbAiF"		2019-07-17 01:16:22
1008	Susiye3	"Found a marketplace for #cryptocurrency users! We can buy &amp; sell everything with 25+ #cryptocurrencies. 

Visit:… https://t.co/g6noX2Y1Po"		2019-07-17 01:11:42
1009	CurrencyNews	Bitcoin’s Lightning Network – A Status Update #Ethereum #CryptoCurrency #BitcoinNews #CryptoNews #ETH… https://t.co/kODgBR1H2o	London, England	2019-07-17 01:06:15
1010	ccexapp	"Tomorrow's Bitcoincash(BCH) forecast is
        
△UP 70% 
▼DOWN 30%

#Bitcoincash, #BCH

Bitcoin Forecast (iOS)… https://t.co/hQenlRopUv"	Tokyo-to, Japan	2019-07-17 01:05:03
1011	bch_price	"Price of 1 BCH to USD: $285.43 (Change: +1.49 %)
Price of 1 BCH to BTC: 0.02997358 Ƀ (Change: +0.55 %)
#bitcoincash #bch $bch"	Bulgaria	2019-07-17 01:02:12
1012	coinstats	"BitcoinCash - BCH
Price: $286.51
Change in 1h: +1.1%
Market cap: $5,127,260,624.00
Ranking: 4
#BitcoinCash #BCH"	Blockchain	2019-07-17 01:00:17
1013	peterwang1127	"Global Currency war is coming 

US President Donald has made some comments specifically to Bitcoin and Facebook’s L… https://t.co/OdjhOrwjx5"		2019-07-17 00:54:43
1014	alerts_currency	"BCH FINDS SUPPORT ON PREVIOUS AREA OF HEAVY VOLUME

https://t.co/JdRzS491yI

#BCH"		2019-07-17 00:50:29
1015	PetiteSuze	🇬🇭 Ghana 🇬🇭 Crypto And Blockchain #blockchain #binance #cryptotrading #cryptocurrency #crypto #cryptomemes… https://t.co/AoBpc72kI4		2019-07-17 00:45:05
1016	PetiteSuze	🇬🇭 Ghana 🇬🇭 Crypto And Blockchain #blockchain #binance #cryptotrading #cryptocurrency #crypto #cryptomemes… https://t.co/X8Dx44lvsU		2019-07-17 00:45:04
